platform,store_id,product_id,canonical_asin,attached_product_ids,product_name,product_url,review_id,review_type,author,title,content,rating,helpful_votes,verified,published_at,collected_at,variant,review_country,tags,size_verdict,theme_ids,ontology_version,analysis_version
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,R3NLJS00CIC79C,review,Amandeep singh,Good socks,For the price...they are of good quality and reasonable in all aspects. Thanks,,,t,2024-11-07T00:00:00Z,2026-09-02T11:52:57Z,size=9-12; color=2white2black2grey2darkblue; number_of_items=8,Australia,quality,,0,unsup_v1,v1
amazon,,B0D9XYQJKV,B0D9XYQJKV,B0D9XYQJKV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,https://www.amazon.com/dp/B0D9XFSX5Z,R3NLOQW85MX5C0,review,JEFF,Grip Soccer Socks,"I believe that the cushion that these socks provide is exactly the correct amount; it is not too thick, but it is sufficient to provide my feet with some additional comfort while I am engaging in activities that involve high-impact. What differentiates these socks from other sports socks that I have tested is the anti-slip grip that they use. In the past, I've had problems in which my foot would slide inside my soccer shoes while I was making rapid stops or quick cutbacks. This could be quite aggravating, and it may even occasionally lead to minor injuries. On the field, my performance and confidence have both significantly increased as a result of the fact that I am wearing these grip socks, which make me feel much more comfortable and ensure that my feet remain in position. Not only are the grips on the soles strategically positioned, but they also provide outstanding traction without being very unpleasant. I believe that this concept is particularly effective for sports like basketball and soccer, which need players to make snap decisions about their direction of play. I was pleasantly surprised by how well these socks performed on my yoga mat when I wore them during a handful of yoga sessions that I did at home instead of going to a studio. I had not anticipated that they would perform as well for yoga as they do for field sports; nonetheless, they provided me with the ideal amount of grip to maintain postures without sliding.",2.00,,,2024-10-22T00:00:00Z,2026-08-12T04:39:24Z,,the United States,comfortable,,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R3NLUKJMPHM56O,review,Crystal Whitehead,Socks,Like the no slip heels,,,t,2024-12-16T00:00:00Z,2026-08-10T09:04:09Z,size=7-10; color=6black,Canada,,,,unsup_v1,v1
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,R3NM8PU2V3CXVH,review,Few Bubbles off Level,NOT Cotton!,THIS IS MOST DEFINITELY NOT COTTON!,1.00,,t,2026-02-10T00:00:00Z,2026-09-03T10:36:34Z,size=9-12; color=6black; number_of_items=6,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,R3NMKM1HFL47AV,review,Lugra,Ottime,"Otto.e calze, sia per comfort che per misura-dimensioni.",,,t,2023-05-25T00:00:00Z,2026-08-11T23:35:35Z,size=6-9; color=6 White,Italy,comfort,,0,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R3NMYHEQKDH1MW,review,Michelle L. Beck,A necessary evil!!,"While we might not like bras, or want to wear one, they are necessary. Let's say a necessary evil. So, every couple of years, I switch out my bras. I vacillate between wireless and underwire bras. This one is nice. It is wireless and comfortable. It fits well, true to size. It is a neutral color - beige, which can be worn with anything. You can wear the straps (in the rear) either as traceback or the regular way. They are adjustable. Once on, the finish is smooth and unremarkable, meaning you can wear it with different colored fabrics and it won’t show. And finally, the fabric is comfortable and breathable. Overall, this is a nice bra that I would recommend.",4.00,,,2025-01-01T00:00:00Z,2026-08-12T04:39:32Z,,the United States,comfortable; size,准确,0;2;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R3NNGS3TS4KZTN,review,merlin80232,Small “toe box.”,They are soft but the toe area compresses my toes together like a compression sock,4.00,,t,2026-07-09T00:00:00Z,2026-08-11T01:59:17Z,size=9-12; color=7white,the United States,toe; soft,,0;2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GGR52N97,B0GGR52N97,B0GGR52N97,"CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs | Invisible design with mesh knit, seamless toe comfort for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08DCY95YP,R3NOZC563UXPS,review,L.B.,"Bastante cortos, pero no invisibles.","Yo no los definiría como ""invisibles"". Son bastante cortos, pero no invisibles.",,,t,2025-11-20T00:00:00Z,2026-08-11T03:09:13Z,,Spain,,,,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3NPKP93R5BNOY,review,Rick,"Should Not be referred to as ""cushioned""!",They're very nice socks but I was looking for socks with cushioning.,,,t,2024-07-01T00:00:00Z,2026-08-11T08:18:15Z,size=9-12; color=6white-a,Canada,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,R3NQMLQK88CW9R,review,Marshall v.,Moven on. Lol,Exalent fit and comfortable. Highly recommended,5.00,,t,2026-05-25T00:00:00Z,2026-08-11T23:35:35Z,size=9-12; color=6 White,the United States,comfortable; fit,,0,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,R3NRSNF4LKEDZG,review,Vince Calomino,Got socks,"As advertised, fits great.",5.00,,t,2025-08-25T00:00:00Z,2026-09-03T11:03:53Z,size=9-12; color=6white,the United States,,准确,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R3NSL61FMYXSVB,review,Noa,Comfort a plus,Didn’t realize how comfortable they are. I bought them for a particular shoe and event now I’ll be wearing that shoe more often because the socks are super comfortable,5.00,,t,2026-03-11T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6white,the United States,comfortable; wearing,,2;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,R3NSP2C985OLAV,review,Nicole B.,Perfect comfortable athletic socks,I'm a women's 9.5 and they're roomy/comfy without being too big. Probably suited for women's size 9 and up. Perfect for tennis shoes.,,,t,2026-08-02T00:00:00Z,2026-09-02T11:49:56Z,size=8-11; color=6white,Canada,,偏大,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,R3NTH07KE6900N,review,Tobias Gerhardsson,Good socks,"Good fit, a bit thick and warm for the summer.",,,t,2026-06-25T00:00:00Z,2026-08-11T23:35:35Z,size=6-9; color=6 White,Sweden,fit,准确,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R3NU93NUB1FL5O,review,Arnie,Too small,XL states for sizes 12-15. I were a 14 and they are too small.,2.00,,t,2025-11-07T00:00:00Z,2026-08-11T01:59:28Z,size=12-15; color=7grey,the United States,,偏小,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R3NUDQ43SATD14,review,KairòsZeroCinque,Non fa quello che promette.,"Assolutamente comodo e soffice sulla pelle, ma non fa quello che promette, ovvero schiaccia il seno e non lo alza affatto. Peccato, non ne prenderò un altro!",,,t,2026-03-11T00:00:00Z,2026-08-12T04:39:32Z,,Italy,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R3NUHVMBOSYZ91,review,Magpie,Comodísimo,"Es el segundo que compro, había usado de aros toda la vida y el cambio ha sido maravilloso. Muy bien armado y no molesta en ningún punto. Eso sí, en verano no lo recomiendo si eres calurosa porque el relleno que da forma da mucho calor.",,,t,2025-08-16T00:00:00Z,2026-08-12T04:39:32Z,size=Medium; color=Black,Spain,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R3NUMHCSICQ411,review,P Gentry,Uncomfortable and will not fit a size 13 foot.,Thin and poor fit for large foot.,2.00,,t,2021-12-07T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6white,the United States,poor; fit; foot,,0;3,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R3NV2FF8FFW1PJ,review,Barb,Warm socks,This socks are the best and keep your feet so warm,5.00,,t,2025-12-25T00:00:00Z,2026-08-11T11:45:25Z,size=9-11; color=5 Black,the United States,feet,,2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0D3X3Q27Z,B0D3X3Q27Z,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",https://www.amazon.com/dp/B0CJ2RJ5CC,R3NW1L23V0WHZT,review,Richard Harris,Closemate Men's Socks.,"The product was delivered quickly. The size appears correct . Seems soft, durability remains to be seen.",,,t,2025-07-21T00:00:00Z,2026-08-11T08:57:38Z,size=9-12; color=6 Black Grey,Canada,size,,1,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R3NW1M7GQGNGKI,review,Vitalii,Great socks,"Very comfortable, and without extra cushion at the bottom, just what I looked for",5.00,,t,2025-08-05T00:00:00Z,2026-08-11T09:00:52Z,size=Large; color=10white,the United States,comfortable,,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,R3NZA6JWYDZJG3,review,Laurieann Callahan,Soft and comfortable,These socks are very comfortable. They have extra cushioning on the bottom which feels great. They are very soft and lightweight. I have issues with my legs and can't wear tight ankle socks. These do not hurt my ankles. They also come up and cover an area that is damaged around ankle. This makes me very happy. They are made of 85% cotton and a mesh material. It feels like they keep my feet drier and therefore fresher. They have a reinforced toe and heel which makes them more durable. All and all this six pack of socks is not only comfy but a good value.,5.00,,,2025-07-24T00:00:00Z,2026-09-02T11:49:56Z,size=8-11; color=6whitegrey,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,R3NZJNWSRAT4W7,review,Fernanda Vicencio,Buenas,"Me encantan , cómodas y delgadas",,,t,2026-01-22T00:00:00Z,2026-09-02T11:49:56Z,size=5-8; color=6white,Spain,,,,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R3NZMX01LJPDSL,review,Amazon Kunde,Artikel kommt in tüte,"Unmögliche Verpackung, ein paar schon offen, tüte offen. Anscheinend keine neuware, sehr Ärgerlich...leider schon vor dem tragen ekelig unbrauchbar...",,,t,2021-12-20T00:00:00Z,2026-08-11T09:00:52Z,size=Medium; color=10black,Germany,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,R3NZSHU4XVO71X,review,Kristine,Good quality socks,"Perfect socks for winter (not sure about summertime); they are very soft, stretchy, and comfy. Will order again soon. Reasonable price too.",,,t,2026-02-01T00:00:00Z,2026-09-02T11:49:56Z,size=8-11; color=6white,the United Kingdom,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,R3O0NBG1AJU74K,review,B. Brooks,"Socks and socks and more socks, 6 pair to be exact","My wife absolutely loves her socks and I feel like we go through plenty of socks. However, these seem so far, to be some of the better made socks she has picked up. They have great cushion and hug her foot well. They are very breathable and also wash up well! A+ product Reviewing: CLOSEMATE 6 Pairs Womens Ankle Athletic Socks Cushioned Cotton Comfort Breathable for Running Sports (6whitegrey, 8-11)",5.00,,,2025-07-06T00:00:00Z,2026-09-02T11:49:56Z,size=8-11; color=6whitegrey,the United States,,,,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R3O1GM52QVIQ3A,review,Brian Johnson,Love these socks,Warm and comfortable !!,5.00,,t,2026-01-11T00:00:00Z,2026-08-11T11:45:25Z,size=9-11; color=5 Black,the United States,comfortable,,2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GGR52N97,B0GGR52N97,B0GGR52N97,"CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs | Invisible design with mesh knit, seamless toe comfort for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08DCY95YP,R3O1KWOS7WAI1B,review,Robert Baden,Great no show sock for running and walking activity.,"Exactly what I was looking for: a snug, comfortable sock that does not show while wearing my running shoes. This product is perfect for me. Not bulky and stretches easily to fit my feet",5.00,,t,2026-04-13T00:00:00Z,2026-08-11T03:09:02Z,size=9-12; color=6white,the United States,comfortable; fit,,2,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,R3O232G39XZG1F,review,BryanFarme,Definitely No Show!,"I have bought so many pairs of so called no show socks and typically one of tow things happens, the sock design is too high on the feet so they do show, or the heel slides off and scrunches up under my heel which feels terrible. These socks that come in a set of 6 pairs are great value for money. The have a very low profile and do not show up, and more importantly for me they seem to stay where they should be and are comfortable to wear. They are not thick and allow air to get around your feet. I guess you could say the socks are more breathable. I don't care so much for the color but no-one sees them so it doesn't matter! I'm super happy with these and give 5 stars.",5.00,,,2024-09-11T00:00:00Z,2026-09-03T11:03:53Z,size=9-12; color=6grey,the United States,comfortable; feet,,0,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R3O3T9DYU5BWTR,review,Torgie,Comfortable,Comfortable,4.00,,t,2024-10-05T00:00:00Z,2026-08-10T11:37:45Z,size=9-12; color=6white,the United States,,,,unsup_v1,v1
amazon,,B0DHV87RK4,B0DHV87RK4,B0DHV87RK4,"CLOSEMATE Mens Winter Thermal Crew Socks | Thick Merino wool socks with cushioned comfort, moisture wicking & arch support for hiking, outdoor, work & winter,3 Pairs",https://www.amazon.com/dp/B0DG91Q1HS,R3O43WHT8LXTXL,review,Mickael,"Confortables pour l'hiver, mais pas autant que j'aurais espéré 🙄","Chaussettes très agréables à porter, montantes et tiennent bien au mollet. Deux personnes ont essayé cette taille M. Une femme taille 39 et un homme taille 41. Les chaussettes ont très bien convenus aux deux personnes. Au niveau chaleur, un peu déçu. Je dirais niveau 3/5 suffit pour un usage quotidien (Ville / travail) en période de froid. Mais insuffisantes pour la montagne car trop fines. Il faudrait un % de laine plus élevé. Livré dans une épaisse pochette à curseur réutilisable pour, par exemple, servir de poche à chaussettes sales en déplacement👌. Par contre sur le paquet, la pointure en chiffres EU n’est indiquée nul part au profit de la lettre M. Donc ne soyez pas surpris en ouvrant le colis!",,,,2024-12-02T00:00:00Z,2026-08-11T12:47:36Z,size=6-9; color=3lightgrey,France,,,,unsup_v1,v1
